fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year
G4900330,49,33,41.6275976,-111.2402269,41.76689,-111.278738,2264,Rich,Utah,G4900330,41.76689,-111.278738,2017
G4900350,49,35,40.6678828,-111.9242397,40.646321,-111.922762,1029655,Salt Lake,Utah,G4900350,40.646321,-111.922762,2017
G4900370,49,37,37.6026387,-109.7915704,37.523884,-109.521036,14746,San Juan,Utah,G4900370,37.523884,-109.521036,2017
G4900390,49,39,39.3825322,-111.5728791,39.380549,-111.606832,27822,Sanpete,Utah,G4900390,39.380549,-111.606832,2017
G4900410,49,41,38.7468245,-111.8119299,38.77474,-112.042048,20802,Sevier,Utah,G4900410,38.77474,-112.042048,2017
G4900430,49,43,40.8720603,-110.9684862,40.727812,-111.47076,36324,Summit,Utah,G4900430,40.727812,-111.47076,2017
G4900450,49,45,40.4677525,-113.1239786,40.56078,-112.379217,58218,Tooele,Utah,G4900450,40.56078,-112.379217,2017
G4900470,49,47,40.1258872,-109.5177482,40.42648,-109.597164,32588,Uintah,Utah,G4900470,40.42648,-109.597164,2017
G4900490,49,49,40.1204324,-111.6685266,40.272349,-111.73158,516564,Utah,Utah,G4900490,40.272349,-111.73158,2017
G4900510,49,51,40.3348838,-111.1615683,40.505696,-111.412248,23530,Wasatch,Utah,G4900510,40.505696,-111.412248,2017
G4900530,49,53,37.2625308,-113.4878003,37.135163,-113.519705,138115,Washington,Utah,G4900530,37.135163,-113.519705,2017
G4900550,49,55,38.2612288,-110.9903225,38.361636,-111.467245,2778,Wayne,Utah,G4900550,38.361636,-111.467245,2017
G4900570,49,57,41.2703289,-111.8767971,41.224614,-111.990305,231236,Weber,Utah,G4900570,41.224614,-111.990305,2017
G5000010,50,1,44.0312479,-73.1415807,44.06247,-73.166759,36821,Addison,Vermont,G5000010,44.06247,-73.166759,2017
G5000030,50,3,43.0353254,-73.1114603,42.972541,-73.15352,37125,Bennington,Vermont,G5000030,42.972541,-73.15352,2017
G5000050,50,5,44.4687907,-72.1121676,44.467875,-72.07512,31227,Caledonia,Vermont,G5000050,44.467875,-72.07512,2017
G5000070,50,7,44.4633275,-73.0694125,44.480855,-73.149444,156545,Chittenden,Vermont,G5000070,44.480855,-73.149444,2017
G5000090,50,9,44.7240209,-71.7327362,44.666929,-71.740577,6306,Essex,Vermont,G5000090,44.666929,-71.740577,2017
G5000110,50,11,44.8589643,-72.9094023,44.840447,-72.993263,47746,Franklin,Vermont,G5000110,44.840447,-72.993263,2017
G5000130,50,13,44.8017867,-73.300759,44.79441,-73.298303,6970,Grand Isle,Vermont,G5000130,44.79441,-73.298303,2017
G5000150,50,15,44.6037037,-72.6389224,44.58756,-72.653257,24475,Lamoille,Vermont,G5000150,44.58756,-72.653257,2017
G5000170,50,17,44.0033924,-72.3696871,43.996017,-72.394216,28936,Orange,Vermont,G5000170,43.996017,-72.394216,2017
G5000190,50,19,44.8284417,-72.25163,44.864953,-72.223292,27231,Orleans,Vermont,G5000190,44.864953,-72.223292,2017
G5000210,50,21,43.5808577,-73.0382023,43.601633,-73.045536,61642,Rutland,Vermont,G5000210,43.601633,-73.045536,2017
G5000230,50,23,44.2749532,-72.6094749,44.241925,-72.58392,59534,Washington,Vermont,G5000230,44.241925,-72.58392,2017
G5000250,50,25,42.9953348,-72.721955,42.95631,-72.61616,44513,Windham,Vermont,G5000250,42.95631,-72.61616,2017
G5000270,50,27,43.5726769,-72.5988245,43.545556,-72.491252,56670,Windsor,Vermont,G5000270,43.545556,-72.491252,2017
G5100010,51,1,37.7659435,-75.7578073,37.784132,-75.641008,33164,Accomack,Virginia,G5100010,37.784132,-75.641008,2017
G5100030,51,3,38.0241841,-78.5535056,38.05016,-78.516763,98970,Albemarle,Virginia,G5100030,38.05016,-78.516763,2017
G5100050,51,5,37.7879048,-80.008669,37.800535,-79.929401,16250,Alleghany,Virginia,G5100050,37.800535,-79.929401,2017
G5100070,51,7,37.3319271,-77.9774619,37.341681,-77.977011,12690,Amelia,Virginia,G5100070,37.341681,-77.977011,2017
G5100090,51,9,37.6286103,-79.1542813,37.519237,-79.102718,32353,Amherst,Virginia,G5100090,37.519237,-79.102718,2017
G5100110,51,11,37.3707253,-78.8109404,37.359958,-78.833953,14973,Appomattox,Virginia,G5100110,37.359958,-78.833953,2017
G5100130,51,13,38.8783374,-77.1007034,38.8749,-77.10082,207627,Arlington,Virginia,G5100130,38.8749,-77.10082,2017
G5100150,51,15,38.1719106,-79.1475571,38.12803,-79.032141,73750,Augusta,Virginia,G5100150,38.12803,-79.032141,2017
G5100170,51,17,38.0683679,-79.7312032,38.017866,-79.764614,4731,Bath,Virginia,G5100170,38.017866,-79.764614,2017
G5100190,51,19,37.3124119,-79.527947,37.314607,-79.497893,68676,Bedford,Virginia,G5100190,37.314607,-79.497893,2017
G5100210,51,21,37.1306124,-81.1258532,37.150725,-81.089354,6824,Bland,Virginia,G5100210,37.150725,-81.089354,2017
G5100230,51,23,37.5654811,-79.7975529,37.448222,-79.851418,33148,Botetourt,Virginia,G5100230,37.448222,-79.851418,2017
G5100250,51,25,36.7642043,-77.8614832,36.756799,-77.86074,17434,Brunswick,Virginia,G5100250,36.756799,-77.86074,2017
G5100270,51,27,37.2681198,-82.0381508,37.264125,-82.058814,24098,Buchanan,Virginia,G5100270,37.264125,-82.058814,2017
G5100290,51,29,37.573928,-78.5291687,37.582102,-78.483454,17146,Buckingham,Virginia,G5100290,37.582102,-78.483454,2017
G5100310,51,31,37.210151,-79.0954285,37.25795,-79.165807,54842,Campbell,Virginia,G5100310,37.25795,-79.165807,2017
G5100330,51,33,38.0303193,-77.3523482,38.008601,-77.433166,28545,Caroline,Virginia,G5100330,38.008601,-77.433166,2017
G5100350,51,35,36.7319275,-80.7278646,36.712893,-80.763589,30042,Carroll,Virginia,G5100350,36.712893,-80.763589,2017
G5100360,51,36,37.3610537,-77.05417,37.381884,-77.102373,7256,Charles City,Virginia,G5100360,37.381884,-77.102373,2017
G5100370,51,37,37.0090421,-78.6585682,37.017568,-78.630844,12586,Charlotte,Virginia,G5100370,37.017568,-78.630844,2017
G5100410,51,41,37.3784338,-77.5858474,37.418224,-77.550555,316236,Chesterfield,Virginia,G5100410,37.418224,-77.550555,2017
G5100430,51,43,39.1153821,-77.9908359,39.129687,-77.988093,14034,Clarke,Virginia,G5100430,39.129687,-77.988093,2017
G5100450,51,45,37.4736031,-80.2310507,37.476038,-80.174522,5190,Craig,Virginia,G5100450,37.476038,-80.174522,2017
G5100470,51,47,38.4859303,-77.9564758,38.500155,-77.997848,46689,Culpeper,Virginia,G5100470,38.500155,-77.997848,2017
G5100490,51,49,37.5201891,-78.2528364,37.483249,-78.257306,10052,Cumberland,Virginia,G5100490,37.483249,-78.257306,2017
G5100510,51,51,37.1370642,-82.3492305,37.142003,-82.379283,15903,Dickenson,Virginia,G5100510,37.142003,-82.379283,2017
G5100530,51,53,37.0734984,-77.6354922,37.135094,-77.560538,28001,Dinwiddie,Virginia,G5100530,37.135094,-77.560538,2017
G5100570,51,57,37.9394802,-76.9418713,37.911272,-76.90549,11151,Essex,Virginia,G5100570,37.911272,-76.90549,2017
G5100590,51,59,38.831056,-77.2753845,38.843734,-77.258936,1081726,Fairfax,Virginia,G5100590,38.843734,-77.258936,2017
G5100610,51,61,38.7440975,-77.8214824,38.696041,-77.777194,65203,Fauquier,Virginia,G5100610,38.696041,-77.777194,2017
G5100630,51,63,36.9314381,-80.3503087,36.944158,-80.342686,15279,Floyd,Virginia,G5100630,36.944158,-80.342686,2017
G5100650,51,65,37.830571,-78.2834821,37.888175,-78.301879,25691,Fluvanna,Virginia,G5100650,37.888175,-78.301879,2017
G5100670,51,67,36.9911503,-79.8826633,37.016004,-79.861232,56159,Franklin,Virginia,G5100670,37.016004,-79.861232,2017
G5100690,51,69,39.203637,-78.2639164,39.168677,-78.193089,78305,Frederick,Virginia,G5100690,39.168677,-78.193089,2017
G5100710,51,71,37.3119305,-80.7171889,37.317609,-80.71689,17286,Giles,Virginia,G5100710,37.317609,-80.71689,2017
G5100730,51,73,37.4035413,-76.5235051,37.377825,-76.530947,36858,Gloucester,Virginia,G5100730,37.377825,-76.530947,2017
G5100750,51,75,37.7188141,-77.9176263,37.703091,-77.85186,21717,Goochland,Virginia,G5100750,37.703091,-77.85186,2017
G5100770,51,77,36.6522288,-81.215324,36.648239,-81.1193,15533,Grayson,Virginia,G5100770,36.648239,-81.1193,2017
G5100790,51,79,38.2979805,-78.4701629,38.254353,-78.422182,18403,Greene,Virginia,G5100790,38.254353,-78.422182,2017
G5100810,51,81,36.6803363,-77.5602774,36.721194,-77.537371,12243,Greensville,Virginia,G5100810,36.721194,-77.537371,2017
G5100830,51,83,36.766461,-78.9396142,36.75003,-78.927107,36241,Halifax,Virginia,G5100830,36.75003,-78.927107,2017
G5100850,51,85,37.7601655,-77.4909916,37.687345,-77.420161,99863,Hanover,Virginia,G5100850,37.687345,-77.420161,2017
G5100870,51,87,37.4375205,-77.300333,37.60276,-77.495683,306935,Henrico,Virginia,G5100870,37.60276,-77.495683,2017
G5100890,51,89,36.6206074,-79.9806728,36.690407,-79.903132,54151,Henry,Virginia,G5100890,36.690407,-79.903132,2017
G5100910,51,91,38.3662431,-79.5644718,38.386074,-79.568796,2321,Highland,Virginia,G5100910,38.386074,-79.568796,2017
G5100930,51,93,36.9014184,-76.7075688,36.921892,-76.655375,35270,Isle of Wight,Virginia,G5100930,36.921892,-76.655375,2017
G5100950,51,95,37.3248367,-76.7778878,37.294786,-76.757657,67009,James City,Virginia,G5100950,37.294786,-76.757657,2017
G5100970,51,97,37.7143718,-76.9018551,37.699158,-76.89237,6945,King and Queen,Virginia,G5100970,37.699158,-76.89237,2017
G5100990,51,99,38.2770489,-77.1627693,38.291254,-77.162858,23584,King George,Virginia,G5100990,38.291254,-77.162858,2017
G5101010,51,101,37.7082604,-77.0910539,37.702616,-77.05673,15935,King William,Virginia,G5101010,37.702616,-77.05673,2017
G5101030,51,103,37.7048433,-76.4126628,37.70389,-76.437123,11391,Lancaster,Virginia,G5101030,37.70389,-76.437123,2017
G5101050,51,105,36.7017206,-83.1301117,36.715746,-83.103165,25587,Lee,Virginia,G5101050,36.715746,-83.103165,2017
G5101070,51,107,39.0812119,-77.6389127,39.047874,-77.510676,312311,Loudoun,Virginia,G5101070,39.047874,-77.510676,2017
G5101090,51,109,37.9727041,-77.959795,37.979376,-77.965373,33153,Louisa,Virginia,G5101090,37.979376,-77.965373,2017
G5101110,51,111,36.9460943,-78.2419852,36.970055,-78.21653,12914,Lunenburg,Virginia,G5101110,36.970055,-78.21653,2017
G5101130,51,113,38.4120586,-78.2769613,38.378917,-78.23516,13308,Madison,Virginia,G5101130,38.378917,-78.23516,2017
G5101150,51,115,37.4253479,-76.2688078,37.444144,-76.342952,8978,Mathews,Virginia,G5101150,37.444144,-76.342952,2017
G5101170,51,117,36.6872563,-78.3689592,36.691889,-78.320815,32727,Mecklenburg,Virginia,G5101170,36.691889,-78.320815,2017
G5101190,51,119,37.6069753,-76.5280819,37.601651,-76.504547,10959,Middlesex,Virginia,G5101190,37.601651,-76.504547,2017
G5101210,51,121,37.1748845,-80.387314,37.189631,-80.412336,94392,Montgomery,Virginia,G5101210,37.189631,-80.412336,2017
G5101250,51,125,37.7890795,-78.8834397,37.810028,-78.871691,15020,Nelson,Virginia,G5101250,37.810028,-78.871691,2017
G5101270,51,127,37.5029357,-76.9828581,37.497253,-77.037031,18429,New Kent,Virginia,G5101270,37.497253,-77.037031,2017
G5101310,51,131,37.3027754,-75.9240178,37.389508,-75.917594,12389,Northampton,Virginia,G5101310,37.389508,-75.917594,2017
G5101330,51,133,37.8569736,-76.3796872,37.890865,-76.414247,12330,Northumberland,Virginia,G5101330,37.890865,-76.414247,2017
G5101350,51,135,37.1411668,-78.0538655,37.144866,-78.075207,15853,Nottoway,Virginia,G5101350,37.144866,-78.075207,2017
G5101370,51,137,38.250193,-78.0096224,38.267152,-77.966785,33481,Orange,Virginia,G5101370,38.267152,-77.966785,2017
G5101390,51,139,38.6232005,-78.4918796,38.604441,-78.500392,24042,Page,Virginia,G5101390,38.604441,-78.500392,2017
G5101410,51,141,36.6671277,-80.2864131,36.655724,-80.282113,18490,Patrick,Virginia,G5101410,36.655724,-80.282113,2017
G5101430,51,143,36.8217206,-79.3985019,36.772086,-79.409643,63506,Pittsylvania,Virginia,G5101430,36.772086,-79.409643,2017
G5101450,51,145,37.5494041,-77.9128553,37.546342,-77.872664,28046,Powhatan,Virginia,G5101450,37.546342,-77.872664,2017
G5101470,51,147,37.2248813,-78.4329574,37.259323,-78.423416,23368,Prince Edward,Virginia,G5101470,37.259323,-78.423416,2017
G5101490,51,149,37.1873255,-77.2209931,37.215406,-77.293227,35725,Prince George,Virginia,G5101490,37.215406,-77.293227,2017
G5101530,51,153,38.7011187,-77.4795791,38.691636,-77.409683,402002,Prince William,Virginia,G5101530,38.691636,-77.409683,2017
G5101550,51,155,37.0633853,-80.7134439,37.081529,-80.705779,34872,Pulaski,Virginia,G5101550,37.081529,-80.705779,2017
G5101570,51,157,38.6845215,-78.1688241,38.692393,-78.124495,7373,Rappahannock,Virginia,G5101570,38.692393,-78.124495,2017
G5101590,51,159,37.9428935,-76.7305609,37.94866,-76.715071,9254,Richmond,Virginia,G5101590,37.94866,-76.715071,2017
G5101610,51,161,37.330792,-80.1912371,37.271414,-79.989575,92376,Roanoke,Virginia,G5101610,37.271414,-79.989575,2017
G5101630,51,163,37.8145174,-79.4477537,37.786365,-79.428059,22307,Rockbridge,Virginia,G5101630,37.786365,-79.428059,2017
G5101650,51,165,38.5075848,-78.8853213,38.454851,-78.837195,76314,Rockingham,Virginia,G5101650,38.454851,-78.837195,2017
G5101670,51,167,36.9334198,-82.0959342,36.935284,-82.090612,28897,Russell,Virginia,G5101670,36.935284,-82.090612,2017
G5101690,51,169,36.7127756,-82.6136238,36.684532,-82.594258,23177,Scott,Virginia,G5101690,36.684532,-82.594258,2017
G5101710,51,171,38.856204,-78.5739867,38.86825,-78.529664,41993,Shenandoah,Virginia,G5101710,38.86825,-78.529664,2017
G5101730,51,173,36.8423183,-81.5397861,36.829257,-81.574231,32208,Smyth,Virginia,G5101730,36.829257,-81.574231,2017
G5101750,51,175,36.7201725,-77.1038556,36.71473,-77.070645,18570,Southampton,Virginia,G5101750,36.71473,-77.070645,2017
G5101770,51,177,38.1836897,-77.6567679,38.238928,-77.571234,122397,Spotsylvania,Virginia,G5101770,38.238928,-77.571234,2017
G5101790,51,179,38.4153856,-77.4548719,38.416536,-77.447823,128961,Stafford,Virginia,G5101790,38.416536,-77.447823,2017
G5101810,51,181,37.1197611,-76.8801717,37.118648,-76.867196,7058,Surry,Virginia,G5101810,37.118648,-76.867196,2017
G5101830,51,183,36.9266454,-77.2597319,36.972121,-77.210307,12087,Sussex,Virginia,G5101830,36.972121,-77.210307,2017
G5101850,51,185,37.1253949,-81.5629237,37.147549,-81.566563,45078,Tazewell,Virginia,G5101850,37.147549,-81.566563,2017
G5101870,51,187,38.9082214,-78.207594,38.925068,-78.179261,37575,Warren,Virginia,G5101870,38.925068,-78.179261,2017
G5101910,51,191,36.7478314,-81.9503155,36.703579,-81.972246,54876,Washington,Virginia,G5101910,36.703579,-81.972246,2017
G5101930,51,193,38.109311,-76.8039326,38.155269,-76.844011,17454,Westmoreland,Virginia,G5101930,38.155269,-76.844011,2017
G5101950,51,195,36.9745607,-82.6215601,36.952922,-82.609349,41452,Wise,Virginia,G5101950,36.952922,-82.609349,2017
G5101970,51,197,36.8998725,-81.0830053,36.919123,-81.066298,29235,Wythe,Virginia,G5101970,36.919123,-81.066298,2017
G5101990,51,199,37.2209139,-76.395533,37.172279,-76.49193,65464,York,Virginia,G5101990,37.172279,-76.49193,2017
G5105100,51,510,38.8200709,-77.0840628,38.820052,-77.09256,139966,Alexandria,Virginia,G5105100,38.820052,-77.09256,2017
G5105200,51,520,36.6169541,-82.1575641,36.610479,-82.169512,17835,Bristol,Virginia,G5105200,36.610479,-82.169512,2017
G5105300,51,530,37.7316634,-79.3563746,37.734133,-79.352493,6650,Buena Vista,Virginia,G5105300,37.734133,-79.352493,2017
G5105400,51,540,38.0376579,-78.4853806,38.033545,-78.490591,43475,Charlottesville,Virginia,G5105400,38.033545,-78.490591,2017
G5105500,51,550,36.6793761,-76.3017884,36.757515,-76.282263,222209,Chesapeake,Virginia,G5105500,36.757515,-76.282263,2017
G5105700,51,570,37.2616846,-77.3968043,37.264094,-77.401027,17411,Colonial Heights,Virginia,G5105700,37.264094,-77.401027,2017
G5105800,51,580,37.7781426,-79.986039,37.781277,-79.98934,5961,Covington,Virginia,G5105800,37.781277,-79.98934,2017
G5105900,51,590,36.5833337,-79.4080707,36.591119,-79.409867,43055,Danville,Virginia,G5105900,36.591119,-79.409867,2017
G5106000,51,600,38.8531833,-77.2990252,38.852046,-77.302597,22565,Fairfax,Virginia,G5106000,38.852046,-77.302597,2017
G5106100,51,610,38.8837873,-77.1746385,38.883689,-77.173924,12332,Falls Church,Virginia,G5106100,38.883689,-77.173924,2017
G5106200,51,620,36.6840142,-76.9413956,36.678687,-76.936518,8582,Franklin,Virginia,G5106200,36.678687,-76.936518,2017
G5106300,51,630,38.2992718,-77.4866583,38.298644,-77.4809,24286,Fredericksburg,Virginia,G5106300,38.298644,-77.4809,2017
G5106400,51,640,36.6656397,-80.9143083,36.665998,-80.918362,7042,Galax,Virginia,G5106400,36.665998,-80.918362,2017
G5106500,51,650,37.0480303,-76.2971486,37.042681,-76.366965,137436,Hampton,Virginia,G5106500,37.042681,-76.366965,2017
G5106600,51,660,38.4316694,-78.8760274,38.440627,-78.868871,48914,Harrisonburg,Virginia,G5106600,38.440627,-78.868871,2017
G5106700,51,670,37.2910098,-77.2989443,37.289087,-77.304582,22591,Hopewell,Virginia,G5106700,37.289087,-77.304582,2017
G5106780,51,678,37.7823316,-79.4443196,37.784093,-79.442982,7042,Lexington,Virginia,G5106780,37.784093,-79.442982,2017
G5106800,51,680,37.3990161,-79.1954582,37.394382,-79.188942,75568,Lynchburg,Virginia,G5106800,37.394382,-79.188942,2017
G5106830,51,683,38.747172,-77.4845362,38.753009,-77.474795,37821,Manassas,Virginia,G5106830,38.753009,-77.474795,2017
G5106850,51,685,38.7689523,-77.4487704,38.772139,-77.448892,14273,Manassas Park,Virginia,G5106850,38.772139,-77.448892,2017
G5106900,51,690,36.6835269,-79.8636475,36.683587,-79.86482,13821,Martinsville,Virginia,G5106900,36.683587,-79.86482,2017
G5107000,51,700,37.0761659,-76.5219682,37.089637,-76.495942,180719,Newport News,Virginia,G5107000,37.089637,-76.495942,2017
G5107100,51,710,36.9230149,-76.2446413,36.891356,-76.262277,242803,Norfolk,Virginia,G5107100,36.891356,-76.262277,2017
G5107200,51,720,36.9315489,-82.625996,36.938169,-82.624348,3958,Norton,Virginia,G5107200,36.938169,-82.624348,2017
G5107300,51,730,37.2047302,-77.3923681,37.210514,-77.396848,32420,Petersburg,Virginia,G5107300,37.210514,-77.396848,2017
G5107350,51,735,37.1283599,-76.3035337,37.131625,-76.381322,12150,Poquoson,Virginia,G5107350,37.131625,-76.381322,2017
G5107400,51,740,36.8594298,-76.3562686,36.833227,-76.35389,95535,Portsmouth,Virginia,G5107400,36.833227,-76.35389,2017
G5107500,51,750,37.1201161,-80.5591538,37.128676,-80.558831,16408,Radford,Virginia,G5107500,37.128676,-80.558831,2017
G5107600,51,760,37.531399,-77.4760085,37.53579,-77.466976,204214,Richmond,Virginia,G5107600,37.53579,-77.466976,2017
G5107700,51,770,37.278458,-79.9581739,37.278728,-79.960131,97032,Roanoke,Virginia,G5107700,37.278728,-79.960131,2017
G5107750,51,775,37.2853329,-80.0552407,37.286115,-80.05573,24802,Salem,Virginia,G5107750,37.286115,-80.05573,2017
G5107900,51,790,38.1580557,-79.061501,38.157796,-79.077956,23746,Staunton,Virginia,G5107900,38.157796,-79.077956,2017
G5108000,51,800,36.6971573,-76.6347808,36.776711,-76.556872,84585,Suffolk,Virginia,G5108000,36.776711,-76.556872,2017
G5108100,51,810,36.779322,-76.0240205,36.821554,-76.099445,437994,Virginia Beach,Virginia,G5108100,36.821554,-76.099445,2017
G5108200,51,820,38.0671571,-78.9014197,38.072013,-78.896755,21006,Waynesboro,Virginia,G5108200,38.072013,-78.896755,2017
G5108300,51,830,37.269481,-76.7081925,37.275866,-76.713075,14068,Williamsburg,Virginia,G5108300,37.275866,-76.713075,2017
G5108400,51,840,39.1738688,-78.1763562,39.175174,-78.170343,26203,Winchester,Virginia,G5108400,39.175174,-78.170343,2017
G5300010,53,1,47.0112378,-118.5128614,46.865676,-119.02242,18728,Adams,Washington,G5300010,46.865676,-119.02242,2017
G5300030,53,3,46.1818612,-117.2277813,46.388456,-117.067274,21623,Asotin,Washington,G5300030,46.388456,-117.067274,2017
G5300050,53,5,46.2281199,-119.5166659,46.229004,-119.276099,175177,Benton,Washington,G5300050,46.229004,-119.276099,2017
G5300070,53,7,47.8609755,-120.619044,47.530217,-120.344707,72453,Chelan,Washington,G5300070,47.530217,-120.344707,2017
G5300090,53,9,48.1109034,-123.8898599,48.094258,-123.451968,71404,Clallam,Washington,G5300090,48.094258,-123.451968,2017
G5300110,53,11,45.7716737,-122.4859027,45.679487,-122.561881,425363,Clark,Washington,G5300110,45.679487,-122.561881,2017
G5300130,53,13,46.2928505,-117.9116345,46.325941,-117.975741,4078,Columbia,Washington,G5300130,46.325941,-117.975741,2017
G5300150,53,15,46.1859234,-122.6586822,46.137731,-122.899958,102410,Cowlitz,Washington,G5300150,46.137731,-122.899958,2017
G5300170,53,17,47.7417625,-119.6946219,47.511897,-120.172826,38431,Douglas,Washington,G5300170,47.511897,-120.172826,2017
G5300190,53,19,48.4732563,-118.5335894,48.622195,-118.531788,7551,Ferry,Washington,G5300190,48.622195,-118.531788,2017
G5300210,53,21,46.5345799,-118.9069436,46.304218,-119.11931,78163,Franklin,Washington,G5300210,46.304218,-119.11931,2017
G5300250,53,25,47.2136328,-119.467788,47.141696,-119.469973,89120,Grant,Washington,G5300250,47.141696,-119.469973,2017
G5300270,53,27,47.1139993,-123.8266547,46.991374,-123.76763,72797,Grays Harbor,Washington,G5300270,46.991374,-123.76763,2017
G5300290,53,29,48.1585538,-122.6706492,48.206288,-122.576588,78506,Island,Washington,G5300290,48.206288,-122.576588,2017
G5300310,53,31,47.8053465,-123.5271357,48.008216,-122.825295,29872,Jefferson,Washington,G5300310,48.008216,-122.825295,2017
G5300330,53,33,47.4905993,-121.833996,47.54832,-122.229983,1931249,King,Washington,G5300330,47.54832,-122.229983,2017
G5300350,53,35,47.6396874,-122.6496358,47.613056,-122.632791,251133,Kitsap,Washington,G5300350,47.613056,-122.632791,2017
G5300370,53,37,47.1244443,-120.6767136,47.047742,-120.623911,40915,Kittitas,Washington,G5300370,47.047742,-120.623911,2017
G5300390,53,39,45.8695099,-120.7801182,45.797495,-121.132931,20318,Klickitat,Washington,G5300390,45.797495,-121.132931,2017
G5300410,53,41,46.5800714,-122.3774443,46.617975,-122.832505,75455,Lewis,Washington,G5300410,46.617975,-122.832505,2017
G5300430,53,43,47.5827433,-118.4176925,47.633857,-118.325118,10570,Lincoln,Washington,G5300430,47.633857,-118.325118,2017
G5300450,53,45,47.3541257,-123.1738498,47.287955,-123.036931,60699,Mason,Washington,G5300450,47.287955,-123.036931,2017
G5300470,53,47,48.5513865,-119.6858767,48.446246,-119.578336,41120,Okanogan,Washington,G5300470,48.446246,-119.578336,2017
G5300490,53,49,46.5565866,-123.7824193,46.528108,-123.896075,20920,Pacific,Washington,G5300490,46.528108,-123.896075,2017
G5300510,53,51,48.5438247,-117.2321913,48.286333,-117.222011,13001,Pend Oreille,Washington,G5300510,48.286333,-117.222011,2017
G5300530,53,53,47.0514152,-122.1532418,47.179454,-122.410936,795225,Pierce,Washington,G5300530,47.179454,-122.410936,2017
G5300550,53,55,48.5071904,-123.1037693,48.576187,-122.980165,15769,San Juan,Washington,G5300550,48.576187,-122.980165,2017
G5300570,53,57,48.4932917,-121.8157703,48.466681,-122.335882,116901,Skagit,Washington,G5300570,48.466681,-122.335882,2017
G5300590,53,59,46.0247815,-121.9532269,45.691397,-121.925675,11066,Skamania,Washington,G5300590,45.691397,-121.925675,2017
G5300610,53,61,48.054913,-121.7664118,47.929139,-122.189388,713335,Snohomish,Washington,G5300610,47.929139,-122.189388,2017
G5300630,53,63,47.6203752,-117.4033714,47.681186,-117.37087,471221,Spokane,Washington,G5300630,47.681186,-117.37087,2017
G5300650,53,65,48.388727,-117.8544544,48.279486,-117.810545,43531,Stevens,Washington,G5300650,48.279486,-117.810545,2017
G5300670,53,67,46.9358216,-122.8301524,46.999073,-122.840989,252264,Thurston,Washington,G5300670,46.999073,-122.840989,2017
G5300690,53,69,46.2946377,-123.4244583,46.236785,-123.428851,3978,Wahkiakum,Washington,G5300690,46.236785,-123.428851,2017
G5300710,53,71,46.2546061,-118.4803741,46.077821,-118.390182,58781,Walla Walla,Washington,G5300710,46.077821,-118.390182,2017
G5300730,53,73,48.8426531,-121.8364325,48.820552,-122.485318,201140,Whatcom,Washington,G5300730,48.820552,-122.485318,2017
G5300750,53,75,46.9059441,-117.5353898,46.797297,-117.221303,44776,Whitman,Washington,G5300750,46.797297,-117.221303,2017
G5300770,53,77,46.4565581,-120.7401446,46.515822,-120.41619,243231,Yakima,Washington,G5300770,46.515822,-120.41619,2017
G5400010,54,1,39.1397248,-79.9969466,39.109653,-80.004972,16589,Barbour,West Virginia,G5400010,39.109653,-80.004972,2017
G5400030,54,3,39.4480541,-78.0377755,39.457075,-77.982455,104169,Berkeley,West Virginia,G5400030,39.457075,-77.982455,2017
G5400050,54,5,38.0228142,-81.713539,38.054143,-81.752712,24629,Boone,West Virginia,G5400050,38.054143,-81.752712,2017
G5400070,54,7,38.6993418,-80.7316566,38.691193,-80.728585,14523,Braxton,West Virginia,G5400070,38.691193,-80.728585,2017
G5400090,54,9,40.2726454,-80.5786912,40.308456,-80.58577,24069,Brooke,West Virginia,G5400090,40.308456,-80.58577,2017
G5400110,54,11,38.4195778,-82.2433966,38.413495,-82.338233,96319,Cabell,West Virginia,G5400110,38.413495,-82.338233,2017
G5400130,54,13,38.8441591,-81.1154775,38.85054,-81.104298,7627,Calhoun,West Virginia,G5400130,38.85054,-81.104298,2017
G5400150,54,15,38.4598259,-81.0818663,38.468912,-81.103578,9386,Clay,West Virginia,G5400150,38.468912,-81.103578,2017
G5400170,54,17,39.2634805,-80.7012316,39.287426,-80.72175,8202,Doddridge,West Virginia,G5400170,39.287426,-80.72175,2017
G5400190,54,19,38.0309328,-81.0860508,38.033101,-81.13355,46039,Fayette,West Virginia,G5400190,38.033101,-81.13355,2017
G5400210,54,21,38.9158671,-80.8494132,38.924402,-80.827613,8693,Gilmer,West Virginia,G5400210,38.924402,-80.827613,2017
G5400230,54,23,39.1059882,-79.195064,39.061384,-79.162438,11937,Grant,West Virginia,G5400230,39.061384,-79.162438,2017
G5400250,54,25,37.9244182,-80.4505904,37.855598,-80.493567,35480,Greenbrier,West Virginia,G5400250,37.855598,-80.493567,2017
G5400270,54,27,39.3121395,-78.6119886,39.327538,-78.611263,23964,Hampshire,West Virginia,G5400270,39.327538,-78.611263,2017
G5400290,54,29,40.5169584,-80.5701643,40.479465,-80.569498,30676,Hancock,West Virginia,G5400290,40.479465,-80.569498,2017
G5400310,54,31,39.0113612,-78.8417292,39.037706,-78.881937,14025,Hardy,West Virginia,G5400310,39.037706,-78.881937,2017
