fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year,Station_WMO,Station_Latitude,Station_Longitude,Distance_Miles,Status,HDD_base65F,CDD_base65F,QC_Missing_Data,QC_Extreme_Temperature,QC_Sudden_Temp_Jumps,QC_Constant_Temp_Periods,QC_Day-Night_Swings,QC_Summer_Freezing,QC_Winter_Extreme_Heat,QC_Missing_Temperature_Data,Temp_Total_Holes,Temp_Interpolated,Temp_MERRA2_Fill,Dewpoint_Total_Holes,Dewpoint_Interpolated,Dewpoint_MERRA2_Fill,RH_Total_Holes,RH_Interpolated,RH_MERRA2_Fill,Pressure_Total_Holes,Pressure_Interpolated,Pressure_MERRA2_Fill,WindDir_Total_Holes,WindDir_Interpolated,WindDir_MERRA2_Fill,WindSpeed_Total_Holes,WindSpeed_Interpolated,WindSpeed_MERRA2_Fill,Snow_Total_Holes,Snow_Interpolated,Snow_MERRA2_Fill,Precipitation_Total_Holes,Precipitation_Interpolated,Precipitation_MERRA2_Fill
G3000150,30,15,47.886837,-110.4361888,47.956366,-110.403274,5813.0,Chouteau,Montana,G3000150,47.956366,-110.403274,2021,72273,47.6333,-110.3333,22.55674995724622,True,2172.0,1795.0,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,9.0,0.0,9.0
G3000170,30,17,46.2614807,-105.550508,46.403369,-105.817008,11699.0,Custer,Montana,G3000170,46.403369,-105.817008,2021,74230,46.4333,-105.8833,3.774566676613015,True,7404.0,1053.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000190,30,19,48.794429,-105.5417385,48.783416,-105.43032,1751.0,Daniels,Montana,G3000190,48.783416,-105.43032,2021,71516,49.05,-105.48,18.55677843467328,True,9200.0,395.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000210,30,21,47.2724248,-104.9010267,47.134482,-104.750559,8966.0,Dawson,Montana,G3000210,47.134482,-104.750559,2021,KGDV0,47.1387,-104.8072,2.6780836281389027,True,7669.0,974.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,8760.0,0.0,8760.0,13.0,0.0,13.0
G3000230,30,23,46.0949625,-113.1401534,46.137755,-112.954087,9298.0,Deer Lodge,Montana,G3000230,46.137755,-112.954087,2021,72774,45.9548,-112.4975,25.283021750836376,True,8629.0,242.0,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8760.0,0.0,8760.0,9.0,0.0,9.0
G3000250,30,25,46.3181841,-104.4057182,46.358863,-104.309448,2890.0,Fallon,Montana,G3000250,46.358863,-104.309448,2021,KBHK0,46.3476,-104.2594,2.510397479683933,True,7771.0,808.0,Good,Good,Suspicious,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000270,30,27,47.2236408,-109.2237053,47.097548,-109.417095,11586.0,Fergus,Montana,G3000270,47.097548,-109.417095,2021,KLWT0,47.0493,-109.4667,4.069606379163199,True,7953.0,484.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000290,30,29,48.3145809,-114.0545229,48.247204,-114.279524,90928.0,Flathead,Montana,G3000290,48.247204,-114.279524,2021,72779,48.3,-114.2667,3.6952125127574,True,7531.0,449.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,143.0,46.0,97.0
G3000310,30,31,45.5180536,-111.1639214,45.682805,-111.128283,89513.0,Gallatin,Montana,G3000310,45.682805,-111.128283,2021,KBZN0,45.7776,-111.152,6.648833801399511,True,7707.0,456.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000350,30,35,48.7056706,-112.9905023,48.60292,-112.799156,13399.0,Glacier,Montana,G3000350,48.60292,-112.799156,2021,72769,48.6084,-112.3761,19.331885668145528,True,8461.0,432.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000370,30,37,46.3806243,-109.1745855,46.287061,-109.139695,884.0,Golden Valley,Montana,G3000370,46.287061,-109.139695,2021,72677,45.8167,-108.55,43.078007702728,True,6617.0,997.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000390,30,39,46.3949793,-113.425548,46.448832,-113.293879,3079.0,Granite,Montana,G3000390,46.448832,-113.293879,2021,72773,46.9167,-114.1,50.05004844818585,True,7028.0,577.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000410,30,41,48.6319595,-110.106321,48.515786,-109.762794,16096.0,Hill,Montana,G3000410,48.515786,-109.762794,2021,72777,48.55,-109.7667,2.3707037357827563,True,7906.0,703.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000430,30,43,46.1243195,-112.0588528,46.254092,-112.053101,11406.0,Jefferson,Montana,G3000430,46.254092,-112.053101,2021,72772,46.6,-111.9667,24.251553353381787,True,6980.0,775.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000450,30,45,47.032558,-110.30532,47.102395,-110.177445,2072.0,Judith Basin,Montana,G3000450,47.102395,-110.177445,2021,KLWT0,47.0493,-109.4667,33.644292088471104,True,7953.0,484.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000470,30,47,47.6429007,-114.0836866,47.601938,-114.120003,28746.0,Lake,Montana,G3000470,47.601938,-114.120003,2021,72773,46.9167,-114.1,47.35464670360497,True,7028.0,577.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000490,30,49,47.1220341,-112.3829244,46.64477,-112.021955,63395.0,Lewis and Clark,Montana,G3000490,46.64477,-112.021955,2021,72772,46.6,-111.9667,4.055079025655357,True,6980.0,775.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000510,30,51,48.5596541,-111.0369242,48.563509,-111.000283,2339.0,Liberty,Montana,G3000510,48.563509,-111.000283,2021,ZEZ8W,49.03,-111.03,32.25976920035612,True,8360.0,465.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650.0,0.0,4650.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000530,30,53,48.5567653,-115.4758302,48.545504,-115.437677,19687.0,Lincoln,Montana,G3000530,48.545504,-115.437677,2021,K65S0,48.726,-116.2952,41.09223112219159,True,7032.0,624.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000550,30,55,47.6296277,-105.757222,47.561984,-105.644548,1734.0,McCone,Montana,G3000550,47.561984,-105.644548,2021,KOLF0,48.0945,-105.5751,36.934040773561314,True,8249.0,756.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000570,30,57,45.3253212,-111.9137393,45.43599,-111.949217,7691.0,Madison,Montana,G3000570,45.43599,-111.949217,2021,KEKS0,45.2744,-111.6489,18.364683001614168,True,7985.0,365.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,12.0,8760.0,0.0,8760.0,13.0,0.0,13.0
G3000590,30,59,46.585698,-110.9217475,46.526827,-110.875445,1891.0,Meagher,Montana,G3000590,46.526827,-110.875445,2021,72772,46.6,-111.9667,52.08580224146749,True,6980.0,775.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000610,30,61,47.1552135,-115.0645471,47.185566,-114.899744,4223.0,Mineral,Montana,G3000610,47.185566,-114.899744,2021,KMLP0,47.45,-115.6667,40.30351579223817,True,9715.0,226.0,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000630,30,63,47.0272626,-113.8926807,46.875472,-114.019007,109299.0,Missoula,Montana,G3000630,46.875472,-114.019007,2021,72773,46.9167,-114.1,4.768315661771217,True,7028.0,577.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000650,30,65,46.5052807,-108.4397631,46.417552,-108.490425,4538.0,Musselshell,Montana,G3000650,46.417552,-108.490425,2021,72677,45.8167,-108.55,41.61278411810672,True,6617.0,997.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000670,30,67,45.4219048,-110.5327983,45.59709,-110.599015,15636.0,Park,Montana,G3000670,45.59709,-110.599015,2021,KLVM0,45.6994,-110.4483,10.147040258052344,True,6984.0,576.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000710,30,71,48.2501547,-107.9288331,48.374315,-107.857685,4253.0,Phillips,Montana,G3000710,48.374315,-107.857685,2021,KM750,48.3669,-107.9193,2.874119699106477,True,8209.0,714.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,12.0,0.0,12.0,12.0,0.0,12.0,8760.0,0.0,8760.0,13.0,0.0,13.0
G3000730,30,73,48.2303122,-112.2199279,48.210126,-112.14458,6153.0,Pondera,Montana,G3000730,48.210126,-112.14458,2021,KCII0,47.8283,-112.1683,26.40438470776278,True,7606.0,495.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,97.0,0.0,97.0,97.0,0.0,97.0,8760.0,0.0,8760.0,98.0,0.0,98.0
G3000750,30,75,45.4089262,-105.555344,45.440737,-105.535004,1743.0,Powder River,Montana,G3000750,45.440737,-105.535004,2021,74230,46.4333,-105.8833,70.59180414594523,True,7404.0,1053.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000770,30,77,46.8442254,-112.9310998,46.449212,-112.760484,7027.0,Powell,Montana,G3000770,46.449212,-112.760484,2021,72774,45.9548,-112.4975,36.40188506073215,True,8629.0,242.0,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8760.0,0.0,8760.0,9.0,0.0,9.0
G3000810,30,81,46.0792979,-114.1190647,46.352649,-114.117267,40212.0,Ravalli,Montana,G3000810,46.352649,-114.117267,2021,72773,46.9167,-114.1,38.980754987966506,True,7028.0,577.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000830,30,83,47.7855132,-104.5633871,47.718572,-104.203904,9746.0,Richland,Montana,G3000830,47.718572,-104.203904,2021,KSDY0,47.7069,-104.1926,0.9625689383863332,True,7977.0,753.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000850,30,85,48.2827471,-104.9951698,48.132541,-105.24766,10425.0,Roosevelt,Montana,G3000850,48.132541,-105.24766,2021,KPO10,48.1344,-105.1621,3.94749323613027,True,8105.0,820.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,98.0,98.0,0.0,98.0,98.0,0.0,98.0,8760.0,0.0,8760.0,99.0,0.0,99.0
G3000870,30,87,46.1620578,-106.7025387,45.907996,-106.611337,9233.0,Rosebud,Montana,G3000870,45.907996,-106.611337,2021,74230,46.4333,-105.8833,50.3067256007954,True,7404.0,1053.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000890,30,89,47.7565002,-115.1802948,47.636131,-115.177085,11413.0,Sanders,Montana,G3000890,47.636131,-115.177085,2021,KMLP0,47.45,-115.6667,26.208071850110844,True,9715.0,226.0,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000910,30,91,48.7055228,-104.5339129,48.737464,-104.499376,3384.0,Sheridan,Montana,G3000910,48.737464,-104.499376,2021,KPWD0,48.7886,-104.5232,3.696014917002604,True,8974.0,493.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,98.0,98.0,0.0,98.0,98.0,0.0,98.0,8760.0,0.0,8760.0,99.0,0.0,99.0
G3000930,30,93,45.895959,-112.6602218,45.98796,-112.524356,34200.0,Silver Bow,Montana,G3000930,45.98796,-112.524356,2021,72774,45.9548,-112.4975,2.6291635400289017,True,8629.0,242.0,Good,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8760.0,0.0,8760.0,9.0,0.0,9.0
G3000950,30,95,45.6589275,-109.3821558,45.613806,-109.249493,9117.0,Stillwater,Montana,G3000950,45.613806,-109.249493,2021,72677,45.8167,-108.55,36.54122744174755,True,6617.0,997.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000970,30,97,45.8130601,-109.9413124,45.830248,-109.915919,3651.0,Sweet Grass,Montana,G3000970,45.830248,-109.915919,2021,KLVM0,45.6994,-110.4483,27.20664402144872,True,6984.0,576.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3000990,30,99,47.8190352,-112.2817249,47.771875,-112.054612,6073.0,Teton,Montana,G3000990,47.771875,-112.054612,2021,KCII0,47.8283,-112.1683,6.560448504120177,True,7606.0,495.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,97.0,97.0,0.0,97.0,97.0,0.0,97.0,8760.0,0.0,8760.0,98.0,0.0,98.0
G3001010,30,101,48.6450515,-111.7334927,48.585262,-111.85338,5324.0,Toole,Montana,G3001010,48.585262,-111.85338,2021,72769,48.6084,-112.3761,23.939129167692645,True,8461.0,432.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3001050,30,105,48.3498496,-106.6704238,48.233939,-106.546143,7369.0,Valley,Montana,G3001050,48.233939,-106.546143,2021,72768,48.2167,-106.6167,3.459277168339916,True,7678.0,978.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3001070,30,107,46.4970466,-109.8571467,46.459736,-109.844091,2168.0,Wheatland,Montana,G3001070,46.459736,-109.844091,2021,KLWT0,47.0493,-109.4667,44.480011179533925,True,7953.0,484.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3001090,30,109,46.9629657,-104.2745184,46.969011,-104.196159,1017.0,Wibaux,Montana,G3001090,46.969011,-104.196159,2021,K20U0,46.9252,-103.9821,10.54076024151557,True,8102.0,645.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,12.0,0.0,12.0
G3001110,30,111,45.9369867,-108.2766564,45.791309,-108.539417,147972.0,Yellowstone,Montana,G3001110,45.791309,-108.539417,2021,72677,45.8167,-108.55,1.826902427929668,True,6617.0,997.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3100010,31,1,40.5206322,-98.5000441,40.583763,-98.414536,31364.0,Adams,Nebraska,G3100010,40.583763,-98.414536,2021,KHSI0,40.6052,-98.4279,1.6387229905564715,True,5672.0,1254.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3100030,31,3,42.1832253,-98.0580367,42.149596,-98.05683,6685.0,Antelope,Nebraska,G3100030,42.149596,-98.05683,2021,KBVN0,41.7286,-98.0558,29.088052260022128,True,6203.0,961.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,13.0,0.0,13.0
G3100110,31,11,41.7039345,-98.0704764,41.68018,-98.01636,5505.0,Boone,Nebraska,G3100110,41.68018,-98.01636,2021,KBVN0,41.7286,-98.0558,3.9155411607765696,True,6203.0,961.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,13.0,0.0,13.0
G3100130,31,13,42.2103804,-103.0817795,42.13504,-102.903704,11308.0,Box Butte,Nebraska,G3100130,42.13504,-102.903704,2021,KAIA0,42.0532,-102.8038,7.629576830147807,True,6967.0,791.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3100150,31,15,42.8944477,-98.7730221,42.891084,-98.730816,2099.0,Boyd,Nebraska,G3100150,42.891084,-98.730816,2021,KONL0,42.4695,-98.6873,29.212371988389325,True,6314.0,970.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,14.0,0.0,14.0
G3100170,31,17,42.3595618,-99.9239198,42.538836,-99.852141,3145.0,Brown,Nebraska,G3100170,42.538836,-99.852141,2021,KANW0,42.5792,-99.993,7.692091165751268,True,6424.0,869.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,13.0,0.0,13.0
G3100190,31,19,40.855226,-99.0749833,40.737667,-99.07016,46102.0,Buffalo,Nebraska,G3100190,40.737667,-99.07016,2021,KEAR0,40.727,-99.0068,3.398198995451688,True,5853.0,1062.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3100210,31,21,41.8541794,-96.3377462,41.845797,-96.34254,6858.0,Burt,Nebraska,G3100210,41.845797,-96.34254,2021,KTQE0,41.7635,-96.1779,10.209577421567658,True,5870.0,1167.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3100230,31,23,41.2260724,-97.1320395,41.248949,-97.141234,8395.0,Butler,Nebraska,G3100230,41.248949,-97.141234,2021,KAHQ0,41.2406,-96.5946,28.404131070191625,True,5698.0,1219.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,13.0,0.0,13.0
G3100250,31,25,40.9098778,-96.1406086,40.946526,-96.062535,25241.0,Cass,Nebraska,G3100250,40.946526,-96.062535,2021,KPMV0,40.9484,-95.9174,7.575254426431515,True,5273.0,1359.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,14.0,0.0,14.0
G3100270,31,27,42.6045112,-97.2568241,42.576273,-97.25486,8852.0,Cedar,Nebraska,G3100270,42.576273,-97.25486,2021,KYKN0,42.9167,-97.3859,24.44290828305169,True,6332.0,1142.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3100290,31,29,40.5303903,-101.6941918,40.500254,-101.619767,3966.0,Chase,Nebraska,G3100290,40.500254,-101.619767,2021,KIML0,40.5103,-101.6201,0.6943317415964937,True,5898.0,1141.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
G3100310,31,31,42.5713234,-101.0476533,42.784561,-100.754886,5713.0,Cherry,Nebraska,G3100310,42.784561,-100.754886,2021,72567,42.8667,-100.55,11.832411028547233,True,6046.0,1268.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,8760.0,0.0,0.0,0.0
