fip_code,STATE_fip,COUNTY_fip,CENTROID_LAT,CENTROID_LON,Population_centroid_lat,Population_centroid_long,Population,county_name,state,Location Name,Latitude,Longitude,Year,Station_WMO,Station_Latitude,Station_Longitude,Distance_Miles,Status,HDD_base65F,CDD_base65F,QC_Missing_Data,QC_Extreme_Temperature,QC_Sudden_Temp_Jumps,QC_Constant_Temp_Periods,QC_Day-Night_Swings,QC_Summer_Freezing,QC_Winter_Extreme_Heat,QC_Missing_Temperature_Data,Temp_Total_Holes,Temp_Interpolated,Temp_MERRA2_Fill,Dewpoint_Total_Holes,Dewpoint_Interpolated,Dewpoint_MERRA2_Fill,RH_Total_Holes,RH_Interpolated,RH_MERRA2_Fill,Pressure_Total_Holes,Pressure_Interpolated,Pressure_MERRA2_Fill,WindDir_Total_Holes,WindDir_Interpolated,WindDir_MERRA2_Fill,WindSpeed_Total_Holes,WindSpeed_Interpolated,WindSpeed_MERRA2_Fill,Snow_Total_Holes,Snow_Interpolated,Snow_MERRA2_Fill,Precipitation_Total_Holes,Precipitation_Interpolated,Precipitation_MERRA2_Fill
G2801010,28,101,32.4019702,-89.1184115,32.41204,-89.128073,21720.0,Newton,Mississippi,G2801010,32.41204,-89.128073,2020,72234,32.3333,-88.75,22.72333624242952,True,1783.0,2254.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,13.0,11.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,8784.0,0.0,8784.0,0.0,0.0,0.0
G2801030,28,103,33.1065082,-88.5660044,33.13112,-88.54983,11545.0,Noxubee,Mississippi,G2801030,33.13112,-88.54983,2020,KNMM0,32.5535,-88.5553,39.91093668931586,True,1990.0,1959.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,126.0,26.0,100.0
G2801050,28,105,33.4223134,-88.8761514,33.449231,-88.828709,47671.0,Oktibbeha,Mississippi,G2801050,33.449231,-88.828709,2020,KNMM0,32.5535,-88.5553,63.88453863323813,True,1990.0,1959.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,126.0,26.0,100.0
G2801070,28,107,34.3652052,-89.9630654,34.350009,-89.938355,34707.0,Panola,Mississippi,G2801070,34.350009,-89.938355,2020,72334,35.0333,-89.9833,47.2798267869238,True,2679.0,2058.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,9.0,7.0,2.0
G2801090,28,109,30.7747929,-89.5869043,30.641968,-89.63173,55834.0,Pearl River,Mississippi,G2801090,30.641968,-89.63173,2020,KBXA0,30.8137,-89.865,18.24115767095908,True,1299.0,2681.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,7275.0,345.0,6930.0
G2801110,28,111,31.1693073,-88.9887554,31.262821,-88.991988,12250.0,Perry,Mississippi,G2801110,31.262821,-88.991988,2020,74757,30.4073,-89.0701,59.29213796370813,True,1145.0,2875.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,0.0,0.0,0.0
G2801130,28,113,31.1775167,-90.3977249,31.216057,-90.436396,40404.0,Pike,Mississippi,G2801130,31.216057,-90.436396,2020,KMCB0,31.1784,-90.4719,3.342552908886122,True,1466.0,2355.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,6.0,3.0,3.0,6.0,3.0,3.0,86.0,9.0,77.0,3.0,3.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,0.0,0.0,0.0
G2801150,28,115,34.2270808,-89.0372387,34.252502,-89.011424,29957.0,Pontotoc,Mississippi,G2801150,34.252502,-89.011424,2020,72332,34.2667,-88.1,52.0562097659697,True,2341.0,2057.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,18.0,6.0,12.0
G2801170,28,117,34.6211043,-88.5221794,34.631502,-88.552652,25276.0,Prentiss,Mississippi,G2801170,34.631502,-88.552652,2020,72332,34.2667,-88.1,36.06178054392451,True,2341.0,2057.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,18.0,6.0,12.0
G2801190,28,119,34.2528327,-90.2901707,34.27262,-90.262854,8223.0,Quitman,Mississippi,G2801190,34.27262,-90.262854,2020,72334,35.0333,-89.9833,54.90703913154579,True,2679.0,2058.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,9.0,7.0,2.0
G2801210,28,121,32.2671233,-89.946063,32.279373,-90.033002,141617.0,Rankin,Mississippi,G2801210,32.279373,-90.033002,2020,72235,32.3167,-90.0667,3.244191677915479,True,1780.0,2274.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,19.0,10.0,9.0
G2801230,28,123,32.4271272,-89.5332094,32.401463,-89.529197,28264.0,Scott,Mississippi,G2801230,32.401463,-89.529197,2020,72235,32.3167,-90.0667,31.912688854684987,True,1780.0,2274.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,19.0,10.0,9.0
G2801250,28,125,32.8923946,-90.8276129,32.924745,-90.859408,4916.0,Sharkey,Mississippi,G2801250,32.924745,-90.859408,2020,KTVR0,32.3516,-91.0277,40.79306745180843,True,1624.0,2523.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,17.0,14.0,10.0,3.0,7.0,8784.0,0.0,8784.0,53.0,19.0,34.0
G2801270,28,127,31.9025047,-89.9177086,31.916008,-89.853775,27503.0,Simpson,Mississippi,G2801270,31.916008,-89.853775,2020,72235,32.3167,-90.0667,30.359938679162383,True,1780.0,2274.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,19.0,10.0,9.0
G2801290,28,129,32.019029,-89.4948768,31.971849,-89.506985,16491.0,Smith,Mississippi,G2801290,31.971849,-89.506985,2020,72235,32.3167,-90.0667,40.49583311673906,True,1780.0,2274.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,19.0,10.0,9.0
G2801310,28,131,30.790184,-89.112297,30.809011,-89.136496,17786.0,Stone,Mississippi,G2801310,30.809011,-89.136496,2020,74757,30.4073,-89.0701,28.034964374418625,True,1145.0,2875.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,0.0,0.0,0.0
G2801330,28,133,33.6055289,-90.5950901,33.594123,-90.584058,29450.0,Sunflower,Mississippi,G2801330,33.594123,-90.584058,2020,72419,32.3348,-90.2225,89.4993598344864,True,1729.0,2272.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,12.0,8.0,4.0
G2801350,28,135,33.9545268,-90.1722451,33.983144,-90.197125,15378.0,Tallahatchie,Mississippi,G2801350,33.983144,-90.197125,2020,72334,35.0333,-89.9833,73.5729303093442,True,2679.0,2058.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,9.0,7.0,2.0
G2801370,28,137,34.6495527,-89.9431054,34.64608,-89.948155,28886.0,Tate,Mississippi,G2801370,34.64608,-89.948155,2020,72334,35.0333,-89.9833,26.828438973610684,True,2679.0,2058.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,9.0,7.0,2.0
G2801390,28,139,34.7636183,-88.9188185,34.767895,-88.925793,22232.0,Tippah,Mississippi,G2801390,34.767895,-88.925793,2020,72332,34.2667,-88.1,58.38908142764899,True,2341.0,2057.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,18.0,6.0,12.0
G2801410,28,141,34.7376972,-88.236064,34.723482,-88.228366,19593.0,Tishomingo,Mississippi,G2801410,34.723482,-88.228366,2020,72332,34.2667,-88.1,32.39602516131958,True,2341.0,2057.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,18.0,6.0,12.0
G2801430,28,143,34.6522011,-90.3717697,34.709638,-90.348008,10778.0,Tunica,Mississippi,G2801430,34.709638,-90.348008,2020,KAWM0,35.1351,-90.2344,30.092875303849684,True,2870.0,1907.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,17.0,3.0,14.0,45.0,9.0,36.0,45.0,9.0,36.0,30.0,3.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,237.0,37.0,200.0
G2801450,28,145,34.4895325,-89.0023393,34.484262,-89.007903,27134.0,Union,Mississippi,G2801450,34.484262,-89.007903,2020,72332,34.2667,-88.1,53.91234782494176,True,2341.0,2057.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,18.0,6.0,12.0
G2801470,28,147,31.164492,-90.1034306,31.151622,-90.121389,15443.0,Walthall,Mississippi,G2801470,31.151622,-90.121389,2020,KMCB0,31.1784,-90.4719,20.805258207745496,True,1466.0,2355.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,6.0,3.0,3.0,6.0,3.0,3.0,86.0,9.0,77.0,3.0,3.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,0.0,0.0,0.0
G2801490,28,149,32.3560946,-90.8523838,32.325884,-90.845245,48773.0,Warren,Mississippi,G2801490,32.325884,-90.845245,2020,KTVR0,32.3516,-91.0277,10.79834985952128,True,1624.0,2523.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,17.0,14.0,10.0,3.0,7.0,8784.0,0.0,8784.0,53.0,19.0,34.0
G2801510,28,151,33.273174,-90.9444459,33.37108,-91.010964,51137.0,Washington,Mississippi,G2801510,33.37108,-91.010964,2020,KTVR0,32.3516,-91.0277,70.44593650185998,True,1624.0,2523.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,17.0,14.0,10.0,3.0,7.0,8784.0,0.0,8784.0,53.0,19.0,34.0
G2801530,28,153,31.6424754,-88.6782122,31.650101,-88.659321,20747.0,Wayne,Mississippi,G2801530,31.650101,-88.659321,2020,72234,32.3333,-88.75,47.50260918691836,True,1783.0,2254.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,13.0,11.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,8784.0,0.0,8784.0,0.0,0.0,0.0
G2801550,28,155,33.6120482,-89.2838356,33.582221,-89.226172,10253.0,Webster,Mississippi,G2801550,33.582221,-89.226172,2020,72332,34.2667,-88.1,80.03227827985677,True,2341.0,2057.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,18.0,6.0,12.0
G2801570,28,157,31.1610908,-91.3246169,31.121531,-91.238269,9878.0,Wilkinson,Mississippi,G2801570,31.121531,-91.238269,2020,KMCB0,31.1784,-90.4719,45.48623547220178,True,1466.0,2355.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,6.0,3.0,3.0,6.0,3.0,3.0,86.0,9.0,77.0,3.0,3.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,0.0,0.0,0.0
G2801590,28,159,33.0787236,-89.0373913,33.084925,-89.042843,19198.0,Winston,Mississippi,G2801590,33.084925,-89.042843,2020,KNMM0,32.5535,-88.5553,46.36377383479651,True,1990.0,1959.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,126.0,26.0,100.0
G2801610,28,161,34.0306661,-89.7038072,34.080595,-89.693557,12678.0,Yalobusha,Mississippi,G2801610,34.080595,-89.693557,2020,72334,35.0333,-89.9833,67.858764146736,True,2679.0,2058.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,9.0,7.0,2.0
G2801630,28,163,32.7656747,-90.3879282,32.82849,-90.380241,28065.0,Yazoo,Mississippi,G2801630,32.82849,-90.380241,2020,72419,32.3348,-90.2225,35.32528921147051,True,1729.0,2272.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,12.0,8.0,4.0
G2900010,29,1,40.1906655,-92.6035922,40.19566,-92.582446,25607.0,Adair,Missouri,G2900010,40.19566,-92.582446,2020,KIRK0,40.0935,-92.5449,7.331840412855778,True,5545.0,1028.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,39.0,15.0,24.0,39.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,30.0,13.0,17.0
G2900030,29,3,39.9888628,-94.8035511,39.922565,-94.818293,17291.0,Andrew,Missouri,G2900030,39.922565,-94.818293,2020,72449,39.7667,-94.0833,40.45024546150861,True,5206.0,1284.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,16.0,3.0,13.0,16.0,3.0,13.0,16.0,3.0,13.0,46.0,9.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,40.0,17.0,23.0
G2900050,29,5,40.431846,-95.4375546,40.421105,-95.437688,5685.0,Atchison,Missouri,G2900050,40.421105,-95.437688,2020,KAFK0,40.6054,-95.8678,25.93438486651933,True,5462.0,1227.0,Good,Good,Good,Good,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,7883.0,227.0,7656.0
G2900070,29,7,39.2144798,-91.8434148,39.205358,-91.821071,25529.0,Audrain,Missouri,G2900070,39.205358,-91.821071,2020,72445,38.8167,-92.2167,34.238287084638806,True,4621.0,1310.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,3.0,3.0,0.0
G2900090,29,9,36.6993775,-93.8343258,36.735065,-93.862744,35597.0,Barry,Missouri,G2900090,36.735065,-93.862744,2020,KHFJ0,36.9062,-94.0128,14.4463657734171,True,4220.0,1209.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,7533.0,297.0,7236.0
G2900110,29,11,37.5007989,-94.3440893,37.495228,-94.308903,12402.0,Barton,Missouri,G2900110,37.495228,-94.308903,2020,KJLN0,37.1518,-94.4983,25.910165967818823,True,3895.0,1543.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,2.0,2.0,0.0
G2900130,29,13,38.2572171,-94.3392459,38.276163,-94.362322,17049.0,Bates,Missouri,G2900130,38.276163,-94.362322,2020,KOJC0,38.8476,-94.7376,44.38387951571836,True,4815.0,1263.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,122.0,21.0,101.0
G2900150,29,15,38.3010358,-93.2879421,38.302689,-93.308948,19056.0,Benton,Missouri,G2900150,38.302689,-93.308948,2020,KDMO0,38.7074,-93.1759,28.87333344307069,True,4568.0,1283.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,16.0,8.0,8.0,16.0,8.0,8.0,0.0,0.0,0.0,11.0,4.0,7.0,10.0,3.0,7.0,8784.0,0.0,8784.0,52.0,25.0,27.0
G2900170,29,17,37.3183458,-90.0246043,37.338242,-89.998323,12363.0,Bollinger,Missouri,G2900170,37.338242,-89.998323,2020,72330,36.7667,-90.4667,47.1855369665849,True,3813.0,1481.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,6.0,3.0,3.0,6.0,3.0,3.0,6.0,3.0,3.0,11.0,6.0,5.0,26.0,9.0,17.0,26.0,9.0,17.0,8784.0,0.0,8784.0,13.0,10.0,3.0
G2900190,29,19,38.9898614,-92.3102022,38.959866,-92.321523,162642.0,Boone,Missouri,G2900190,38.959866,-92.321523,2020,72445,38.8167,-92.2167,11.3854407316689,True,4621.0,1310.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,3.0,3.0,0.0
G2900210,29,21,39.6603695,-94.8081728,39.750602,-94.821954,89201.0,Buchanan,Missouri,G2900210,39.750602,-94.821954,2020,72446,39.2972,-94.7306,31.70312573993828,True,4777.0,1350.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,19.0,14.0,5.0
G2900230,29,23,36.7151802,-90.40313,36.75379,-90.413589,42794.0,Butler,Missouri,G2900230,36.75379,-90.413589,2020,72330,36.7667,-90.4667,3.072241085678048,True,3813.0,1481.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,6.0,3.0,3.0,6.0,3.0,3.0,6.0,3.0,3.0,11.0,6.0,5.0,26.0,9.0,17.0,26.0,9.0,17.0,8784.0,0.0,8784.0,13.0,10.0,3.0
G2900250,29,25,39.6589977,-93.9791785,39.664765,-93.994816,9424.0,Caldwell,Missouri,G2900250,39.664765,-93.994816,2020,72449,39.7667,-94.0833,8.468779395640754,True,5206.0,1284.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,16.0,3.0,13.0,16.0,3.0,13.0,16.0,3.0,13.0,46.0,9.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,40.0,17.0,23.0
G2900270,29,27,38.835547,-91.9234458,38.802239,-91.993447,44332.0,Callaway,Missouri,G2900270,38.802239,-91.993447,2020,72445,38.8167,-92.2167,12.061367321619352,True,4621.0,1310.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,3.0,3.0,0.0
G2900290,29,29,38.0265275,-92.7653271,38.072828,-92.749496,44002.0,Camden,Missouri,G2900290,38.072828,-92.749496,2020,KAIZ0,38.096,-92.5495,10.99369228979656,True,4469.0,1223.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,318.0,39.0,279.0
G2900310,29,31,37.3841408,-89.6856575,37.353894,-89.60625,75674.0,Cape Girardeau,Missouri,G2900310,37.353894,-89.60625,2020,KMDH0,37.7781,-89.252,35.14917616824233,True,4289.0,1356.0,Good,Good,Suspicious,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,37.0,9.0,28.0
G2900330,29,33,39.4273754,-93.5002266,39.410155,-93.495631,9295.0,Carroll,Missouri,G2900330,39.410155,-93.495631,2020,72449,39.7667,-94.0833,39.82460612932047,True,5206.0,1284.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,16.0,3.0,13.0,16.0,3.0,13.0,16.0,3.0,13.0,46.0,9.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,40.0,17.0,23.0
G2900350,29,35,36.9448579,-90.9457051,36.949427,-90.897277,6265.0,Carter,Missouri,G2900350,36.949427,-90.897277,2020,72330,36.7667,-90.4667,26.944548891407003,True,3813.0,1481.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,6.0,3.0,3.0,6.0,3.0,3.0,6.0,3.0,3.0,11.0,6.0,5.0,26.0,9.0,17.0,26.0,9.0,17.0,8784.0,0.0,8784.0,13.0,10.0,3.0
G2900370,29,37,38.6471588,-94.3542424,38.746895,-94.423526,99478.0,Cass,Missouri,G2900370,38.746895,-94.423526,2020,KOJC0,38.8476,-94.7376,18.28797687634447,True,4815.0,1263.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,122.0,21.0,101.0
G2900390,29,39,37.7336549,-93.8500144,37.767996,-93.895022,13982.0,Cedar,Missouri,G2900390,37.767996,-93.895022,2020,KJLN0,37.1518,-94.4983,53.91963892665503,True,3895.0,1543.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,2.0,2.0,0.0
G2900410,29,41,39.5179685,-92.9616205,39.486626,-92.934967,7831.0,Chariton,Missouri,G2900410,39.486626,-92.934967,2020,KIRK0,40.0935,-92.5449,46.7659389721909,True,5545.0,1028.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,39.0,15.0,24.0,39.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,30.0,13.0,17.0
G2900430,29,43,36.9697388,-93.1876139,37.025687,-93.262511,77422.0,Christian,Missouri,G2900430,37.025687,-93.262511,2020,72440,37.2333,-93.05,18.51511850440896,True,4295.0,1332.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,25.0,9.0,16.0
G2900450,29,45,40.4072747,-91.729472,40.413068,-91.704732,7139.0,Clark,Missouri,G2900450,40.413068,-91.704732,2020,KIRK0,40.0935,-92.5449,49.50044963638383,True,5545.0,1028.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,39.0,15.0,24.0,39.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,30.0,13.0,17.0
G2900470,29,47,39.3155512,-94.4215023,39.251395,-94.49392,221939.0,Clay,Missouri,G2900470,39.251395,-94.49392,2020,KMKC0,39.1232,-94.5928,10.319610542140794,True,4562.0,1622.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,23.0,16.0,7.0
G2900490,29,49,39.6087233,-94.3958028,39.602093,-94.370131,20743.0,Clinton,Missouri,G2900490,39.602093,-94.370131,2020,72449,39.7667,-94.0833,19.02518665707105,True,5206.0,1284.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,16.0,3.0,13.0,16.0,3.0,13.0,16.0,3.0,13.0,46.0,9.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,40.0,17.0,23.0
G2900510,29,51,38.5032331,-92.2800271,38.552393,-92.218634,75990.0,Cole,Missouri,G2900510,38.552393,-92.218634,2020,KJEF0,38.5912,-92.1561,4.312824310011786,True,4330.0,1460.0,Good,Good,Good,Suspicious,Suspicious,Good,Good,Good,23.0,3.0,20.0,23.0,3.0,20.0,23.0,3.0,20.0,36.0,3.0,33.0,1.0,1.0,0.0,0.0,0.0,0.0,8784.0,0.0,8784.0,158.0,23.0,135.0
